-0.68287003,12.8413,-0.32923
-0.66691,12.9044008,-0.33078
-0.45578,12.6502,-0.16502
-0.444670022,12.7464,-0.14595
-0.422559977,12.8657,-0.13751
-0.47001,12.9332,-0.68729
-0.476919979,12.9061995,-0.6979
-0.386270016,12.8842,-0.67825
-0.556600034,12.9383,-0.66731
-0.56136,12.9116,-0.68211
-0.397090018,12.8674,-0.66786
-0.280940026,12.8440008,-0.62815
0.898719966,12.8849,-0.9016501
0.79868,12.9519,-0.88763
0.91517,12.8993,-0.812920034
0.820030034,12.9718008,-0.783120036
0.70954,13.0274992,-0.741860032
0.67983,13.0033007,-0.870969951
0.91621,12.8955,-0.72102
0.83707,12.9630995,-0.67659
0.7425,13.0157,-0.6146
1.00032,12.6714,-0.98494
0.96255,12.793,-0.93988
1.02339,12.6719007,-0.8736
0.98232,12.8024006,-0.84309
1.01469,12.6710005,-0.760260046
0.97636,12.802001,-0.743699968
0.55964,13.0488,-0.825870037
0.59634,13.0745,-0.67702
0.47237,13.1132,-0.5945
0.43532,13.0866,-0.74642
0.636180043,13.0634,-0.538910031
0.51093,13.1042013,-0.45635
-0.384980023,13.0807009,-0.50084
-0.46847,13.0623007,-0.5134
-0.448540032,13.0509,-0.55575
-0.39706,13.0868,-0.43781
-0.49065,13.0642,-0.468900025
-0.57501,13.0378008,-0.49801
-0.53738,13.0398,-0.53056
-0.49967,13.0382,-0.55677
-0.42254,13.0834,-0.37761
-0.50447005,13.06,-0.41755
-0.519390047,13.0455008,-0.36666
-0.56496,13.0285006,-0.39896
-0.576840043,13.0336,-0.447540015
-0.01915,13.1305,-0.43595
-0.11083,13.1181,-0.44846
-0.028549999,13.152,-0.34064
-0.131710008,13.1358,-0.36194
-0.23283,13.1186008,-0.39301
-0.206800014,13.1051,-0.47139
-0.0291200019,13.1538,-0.2535
-0.143060014,13.1392,-0.278150022
-0.25265,13.1209,-0.31348
0.99070996,11.9751005,-1.05858
1.01325,12.12,-1.05672
0.99313,11.9302006,-0.953139961
1.01915,12.0768,-0.94247
1.03833,12.2945,-0.927060068
1.02699,12.3291006,-1.04298007
0.974450052,11.9137,-0.83416003
1.00251,12.0616,-0.81902
1.02458,12.2835,-0.802700043
1.02255,12.5149,-1.01866
1.04119,12.4974,-0.90349
1.02993,12.492,-0.782200038
-0.64261,12.9328995,-0.614890039
-0.64938,12.903101,-0.626840055
-0.700400054,12.9226,-0.53506
-0.71084,12.8864,-0.54106003
-0.651179969,12.8797,-0.62825
-0.70203,12.9129,-0.432800025
-0.715490043,12.8678,-0.433720022
-0.71843,12.8321,-0.435440034
-0.29807,13.0938005,-0.48784
-0.31627,13.1036,-0.415469974
-0.34231,13.103,-0.344970018
-0.595240057,12.9502,-0.26494
-0.51489,12.9533,-0.20242
-0.64929,12.9446,-0.34003
-0.626130044,12.9742,-0.35691
-0.57219,12.9822006,-0.289280027
-0.400330037,12.9440994,-0.14678
-0.456960022,12.9642,-0.6689
-0.44506,12.9965,-0.64068
-0.52919,12.9955006,-0.623540044
-0.54512,12.9671011,-0.6495
-0.659079969,12.9798,-0.523420036
-0.683400035,12.9523,-0.52972
-0.62885,12.9612,-0.6021
-0.60797,12.9884,-0.5843
-0.62702,13.009,-0.51452
-0.58068,13.0148,-0.55733
-0.511000037,13.0212011,-0.584250033
-0.684590042,12.9461,-0.4354
-0.660230041,12.9742,-0.441349983
-0.59391,13.0053,-0.381290019
-0.626520038,13.0043,-0.45043
-0.54446,13.0168,-0.32354
-0.4415,13.0272007,-0.60058
0.18115,13.1203995,-0.18518
0.15155,13.1589994,-0.27046
0.17924,13.1468992,-0.285170019
0.213120013,13.1071005,-0.19673
0.13118,13.166,-0.365580022
0.157280013,13.1547,-0.38249
0.18381,13.1380005,-0.295180023
0.2175,13.0987005,-0.20313
0.19045,13.1457,-0.29624
0.222900018,13.1052008,-0.198
0.17134,13.1528006,-0.39961
0.21533,13.1586,-0.42552
0.23687999,13.151,-0.314120024
0.26879,13.1085005,-0.208789989
0.25658,12.9339008,-0.06502
0.21968,13.0503006,-0.110570006
0.25584,13.0375,-0.121940009
0.29611,12.9206,-0.07811
0.26607,13.0355,-0.122420006
0.307310015,12.9187,-0.0815
0.311279982,13.0339994,-0.12974
0.35109,12.9108992,-0.08741
0.376570016,12.722,-0.09144
0.336520016,12.7357006,-0.08704
0.39418003,12.5266,-0.12211
0.35666,12.5507,-0.11747
0.32514,12.7379,-0.08232
0.34448,12.5535,-0.11257
0.298840016,12.5673,-0.09454
0.28311,12.7553005,-0.0663500056
0.26621002,12.7833,-0.91951
0.256360024,12.8535,-0.89465
0.237260014,12.8593006,-0.83558
0.24799,12.7985,-0.85925
0.241090015,12.9255009,-0.8443
0.22135,12.9239,-0.78863
0.227870017,12.9195013,-0.77082
0.24891,12.8043,-0.838510036
0.221,12.8597,-0.82118
0.22591,12.8024006,-0.84415
0.210330009,12.9234,-0.778870046
0.16977,12.9356,-0.764290035
0.177510008,12.8683,-0.8027701
0.17947,12.8047,-0.823830068
0.271020025,12.7132006,-0.944590032
0.255570024,12.7373,-0.88341
0.25739,12.7529,-0.86109
0.27504,12.7164,-0.87428
0.23473,12.7447,-0.870950043
0.186,12.7371006,-0.853390038
0.282610029,12.3277006,-0.16245
0.30014,12.4243,-0.1287
0.34793,12.4226,-0.14503
0.333360016,12.3531,-0.177629992
0.35194,12.4352,-0.15231
0.36165,12.4156,-0.150090009
0.34779,12.3476,-0.184050009
0.39878,12.3823,-0.158550009
0.12045,13.1408,-0.47081
0.15037,13.1275,-0.484819978
0.12392,13.0886,-0.578950047
0.15919,13.0733,-0.589620054
0.16238001,13.1162,-0.491550028
0.16819,13.1226,-0.49168
0.17825,13.0666,-0.5858
0.20444,13.0720005,-0.62509
0.20365,13.1284,-0.524130046
0.22024,13.0015,-0.74332
0.19874,12.9966993,-0.69526
0.18438,12.9998007,-0.694820046
0.14611,13.0146,-0.68357
0.39448,13.0908,-0.26234
0.42978,13.0103,-0.17855
0.45829,12.8796005,-0.13234
0.31291002,12.9909,-0.861849964
0.33676,12.9128008,-0.951019943
0.294890016,13.0603,-0.74981
0.13649,12.9616,-0.05984
0.11463,13.0658007,-0.10445
0.09309,13.1293,-0.1745
0.08823001,13.0282,-0.624380052
0.06812,13.0936,-0.54649
0.10737,12.9561,-0.67868
0.472879976,12.6845007,-0.13233
0.48238,12.4754,-0.160930008
0.345810026,12.8319006,-1.00395
0.346690029,12.7568007,-1.03309
0.483510017,12.3379,-0.19921
0.34545,12.6968,-1.05186009
0.15796,12.4717007,-0.10541
0.163860008,12.6278,-0.07593
0.10919,12.7551,-0.748439968
0.10947,12.823801,-0.724790037
0.1548,12.8071,-0.05528
0.111650005,12.8893,-0.70685
0.3305,13.1434011,-0.500640035
0.30458,13.1147995,-0.627530038
0.36089,13.1352005,-0.37449
0.06415,13.1636992,-0.346690029
0.06087,13.1399,-0.448829979
0.07558,13.1608992,-0.255300015
0.882090032,11.9664,-0.584520042
0.81676,12.0171995,-0.47386
0.922509968,11.9386005,-0.71337
0.90997,12.0051,-0.71822
0.87434,12.0519,-0.63178
0.806000054,12.1145,-0.52874
0.955840051,11.9311,-0.83768
0.97511,11.9471006,-0.94908
0.94313,12.0651007,-0.932409942
0.928800046,12.0348005,-0.81475
0.97431004,11.9894,-1.04228008
0.93965,12.0641,-1.12921
0.916520059,12.1268,-1.10682
0.94042,12.1,-1.03027
0.85897,12.1822,-1.22034
0.7425,12.3331,-1.27099
0.74648,12.3614,-1.19926012
0.85714,12.2281,-1.15767
0.60118,12.4830008,-1.23771
0.4711,12.6137,-1.15271
0.4942,12.6157,-1.07906
0.61447,12.5022,-1.16283
0.38297,12.6473,-1.04976
0.3321,12.6476,-0.956919968
0.3714,12.6410007,-0.89641
0.41679,12.6425009,-0.982870042
0.31408,12.6793,-0.897500038
0.31007,12.7068,-0.87007
0.33836,12.6946,-0.81285
0.34749,12.6695,-0.84047
0.301060021,12.6941,-0.873980045
0.25795,12.684,-0.84457
0.29822,12.6811,-0.7751
0.337200016,12.6832,-0.81152004
0.15166001,12.7195005,-0.716410041
0.01977,12.7732,-0.575920045
0.02392,12.8109,-0.499030024
0.175670013,12.7346,-0.64107
-0.09685,12.8161,-0.51316
-0.20433,12.848,-0.517100036
-0.20773001,12.9164991,-0.456780016
-0.09893,12.8756,-0.443039984
-0.309470028,12.8684006,-0.57695
-0.408059984,12.8795,-0.64467
-0.424730033,12.9072008,-0.5929
-0.31898,12.9215,-0.52193
-0.496150017,12.8828,-0.67273
-0.57586,12.8793,-0.660970032
-0.575080037,12.8817005,-0.62559
-0.51850003,12.8905,-0.6245
-0.64998,12.8709,-0.60942
-0.69922,12.8545,-0.529920042
-0.66215,12.8707,-0.501650035
-0.62475,12.8800993,-0.57844
-0.704250038,12.8272009,-0.43475
-0.677400053,12.7803,-0.34501
-0.655790031,12.7869005,-0.357920021
-0.66803,12.8335009,-0.41813
-0.630690038,12.7059,-0.28186
-0.55719,12.6454,-0.23321
-0.53961,12.7046995,-0.2645
-0.61567,12.7481,-0.31435
-0.45026,12.6406,-0.18587
-0.32321,12.6201,-0.14993
-0.305399984,12.6738,-0.17878
-0.431400031,12.6981,-0.21574
-0.186510012,12.5159,-0.13647
-0.0378300026,12.4003,-0.14369
-0.0353800021,12.47,-0.17478
-0.174920008,12.5786009,-0.16531001
0.123380005,12.3401,-0.16394
0.25188002,12.3217,-0.18916
0.23137,12.3814,-0.24122
0.113699995,12.4074,-0.20535
0.30184,12.356,-0.21041
0.28724,12.4398,-0.27981
0.27915,12.4120007,-0.26592
0.313350022,12.3463,-0.223009989
0.3462,12.2762,-0.23202
0.31928,12.3331,-0.29083
0.28636,12.3982,-0.28093
0.444259971,12.2177,-0.27141
0.57587,12.1634007,-0.32883
0.56945,12.243,-0.38297
0.42756,12.2861,-0.327990025
0.706220031,12.0818,-0.3938
0.69994,12.1813,-0.44758
0.763280034,12.3937,-1.04838
0.86552,12.245,-1.0472101
0.78267,12.3772,-0.86025
0.87466,12.2236,-0.90674
0.79534,12.2627,-0.67253
0.8745,12.1498,-0.75458
0.53338,12.6083,-0.90296
0.64683,12.5224,-0.9906201
0.56466,12.5388,-0.69149
0.67763,12.4789,-0.78126
0.570480049,12.3867,-0.511140049
0.69225,12.3404,-0.58917
-0.21855,12.9116,-0.371970028
-0.112600006,12.8686008,-0.356250018
-0.240010008,12.8536,-0.28547
-0.13326,12.8041,-0.27212
-0.01598,12.7368,-0.307620019
0.00716,12.803,-0.40319
-0.2736,12.7631,-0.2227
-0.155850008,12.6906,-0.20992
-0.02902,12.6046,-0.230850011
-0.554510057,12.9106007,-0.54333
-0.58853,12.9041,-0.45161
-0.486289978,12.9244995,-0.39038
-0.453100026,12.9375,-0.49594003
-0.60486,12.8319006,-0.37257
-0.515819967,12.8223009,-0.314089984
-0.33701,12.9363012,-0.42815
-0.363800019,12.9008,-0.32953
-0.39921,12.8031006,-0.260920018
0.293070018,12.6394,-0.651270032
0.33482,12.6361,-0.67474
0.26679,12.5723,-0.5014
0.313170016,12.5714,-0.511350036
0.31727,12.5894,-0.495769978
0.335800022,12.6504,-0.666340053
0.34299,12.6329,-0.68895
0.3197,12.5752,-0.51060003
0.352080017,12.5555,-0.55122
0.37236,12.6143,-0.73944
0.32701,12.4407,-0.39905
0.294630021,12.4875,-0.37577
0.28891,12.4916,-0.37087
0.241420016,12.4773006,-0.354690015
0.445310026,12.5541,-0.61311
0.43863,12.6218,-0.81496
0.433690041,12.4123,-0.44606
0.137460008,12.6401005,-0.40953
0.16378,12.7106009,-0.53191
0.11896,12.5229,-0.2938
0.163610011,13.1452,-0.394720018
0.25923,13.0311995,-0.12907
0.29857,12.9172,-0.08748
0.32767,12.7372007,-0.0928
0.3477,12.5578,-0.12244
0.241300017,12.8585005,-0.814700067
0.338720024,12.3752,-0.184930012
0.176460013,13.0614,-0.58858
0.20221,12.9915,-0.6886
0.896389961,11.9611006,-0.57107
0.827210069,12.0197,-0.45666
0.939910054,11.9243,-0.70476
0.74597,12.3317,-1.28649
0.46148,12.6195,-1.16635
0.353679985,12.658,-1.05834
0.28747,12.6617994,-0.9602
0.27325,12.6919,-0.899069965
0.25676,12.7032,-0.88601
0.208470017,12.6891,-0.868000031
0.12009,12.711,-0.75362
0.01184,12.7444,-0.62347
-0.196589991,12.7848005,-0.55803
-0.29968,12.8263006,-0.6081
-0.483580023,12.8879,-0.69497
-0.56577003,12.8907,-0.68347
-0.71152,12.8588,-0.54143
-0.18865,12.5255995,-0.11442
0.14112,12.3558,-0.13925001
0.30934,12.3838,-0.222950011
0.38318,12.2939005,-0.195220008
0.4692,12.2373,-0.238840014
0.71411,12.0918,-0.371790022
0.29554,12.5147009,-0.36895
0.5841998,12.7779074,-0.541169643
0.305346578,12.9894171,-0.5301089
0.0340842269,12.9951792,-0.262640655
0.102569915,13.077734,-0.307676256
0.31967,12.868742,-0.294261426
0.0309971236,12.96783,-0.421105027
0.124452531,13.0456171,-0.417164266
0.367135316,12.8236876,-0.693458736
0.158711255,13.0291185,-0.1791703
0.220853433,12.8152485,-0.7938023
0.330237359,12.7584677,-0.5310979
0.3292312,12.88699,-0.8414681
0.3943382,12.4361734,-0.245452479
0.24607417,13.0469685,-0.446351141
0.4768399,12.6850166,-0.6675028
0.698525965,12.7495213,-0.7723015
0.3280964,12.9400253,-0.199961439
-0.42682603,12.9105711,-0.244287938
0.15449284,13.0816488,-0.248465374
0.324459434,12.9466019,-0.687768757
-0.513868451,12.9102182,-0.284565836
0.229596123,13.031702,-0.328127861
0.290313333,12.4596691,-0.201133728
0.120464645,13.0989971,-0.369716853
0.21146664,13.0775318,-0.488562673
0.255093455,12.61285,-0.245011017
0.168856949,12.937686,-0.508529067
0.278245479,12.89126,-0.8314393
0.284957737,12.8405437,-0.8346815
0.232307509,13.0221844,-0.544365942
0.376805425,12.799551,-0.19787398
0.49836266,12.5923061,-0.432875842
0.3059055,12.7609529,-0.887360334
0.162267476,12.9649477,-0.6437417
0.3913053,12.3759832,-0.222347453
0.358343244,12.4839745,-0.312495917
0.195860833,12.8686676,-0.186721787
0.38983348,12.7302685,-0.9097304
0.297597826,12.79321,-0.8487696
0.146827862,13.1140347,-0.2807547
0.4152485,12.606884,-0.247387975
0.216075674,12.8602743,-0.7704985
0.428245485,12.7133265,-0.826878846
0.8275274,12.7452154,-0.867591441
0.566389263,12.7914581,-0.9270114
0.34163025,12.6862917,-0.199005276
0.251794428,12.7631617,-0.181439221
