0.84118561	12.73735021	-0.41399515	0.84078346	12.73747881	-0.41380035
0.81165891	12.87514522	-0.44238808	0.81119235	12.87525653	-0.44219138
0.88937780	12.83501189	-0.54014823	0.88899248	12.83516861	-0.53992278
0.92214985	12.70226985	-0.52587954	0.92182926	12.70244416	-0.52565554
0.76933988	12.96580077	-0.50279511	0.76885808	12.96589116	-0.50260995
0.85079516	12.92081735	-0.58311201	0.85038763	12.92095582	-0.58289603
0.90116192	12.87860494	-0.64320950	0.90081067	12.87877144	-0.64297864
0.93995313	12.80910985	-0.63743604	0.93963527	12.80929627	-0.63719598
0.97478991	12.68042891	-0.63867711	0.97453359	12.68063169	-0.63843645
0.71626045	12.76823508	-1.16024690	0.71620412	12.76832334	-1.16013969
0.83846111	12.71854001	-1.13725967	0.83840825	12.71868533	-1.13710182
0.80564182	12.82460620	-1.06823480	0.80552066	12.82473804	-1.06807805
0.68366188	12.87015765	-1.08615612	0.68354138	12.87024018	-1.08605130
0.93903207	12.68546517	-1.07341597	0.93896301	12.68566094	-1.07321382
0.90461721	12.79602181	-1.01448414	0.90447836	12.79619762	-1.01428259
0.86413115	12.86404029	-0.96394462	0.86394509	12.86419721	-0.96375105
0.78545110	12.90448727	-0.98001543	0.78526263	12.90461465	-0.97985370
0.66349535	12.94970879	-0.98660776	0.66329881	12.94978637	-0.98649668
0.58242776	12.83145547	-0.20427666	0.58182205	12.83143299	-0.20419814
0.56420163	12.96846995	-0.25177422	0.56354564	12.96843664	-0.25169651
0.69973404	12.92215887	-0.34310342	0.69917262	12.92220544	-0.34295484
0.72158101	12.78302124	-0.30302115	0.72107853	12.78308231	-0.30287650
0.53437743	13.05498464	-0.33630656	0.53372682	13.05493849	-0.33623830
0.66406333	13.01253869	-0.41901099	0.66349784	13.01256814	-0.41887322
0.46522287	12.88172376	-1.06183261	0.46509944	12.88171633	-1.06182625
0.59245680	12.82834291	-1.13352248	0.59237784	12.82838429	-1.13346455
0.56040265	12.92042246	-1.06092414	0.56025742	12.92045519	-1.06086806
0.43528121	12.96372247	-0.98704118	0.43508142	12.96369602	-0.98703838
0.53855174	12.99451547	-0.95903426	0.53832262	12.99453423	-0.95897630
0.41273513	13.03247477	-0.88421897	0.41244571	13.03242413	-0.88422006
-0.02995690	12.98371166	-0.07064088	-0.03080181	12.98332473	-0.07098389
-0.15801412	12.99542085	-0.09450036	-0.15885810	12.99495257	-0.09495007
-0.15986669	13.06894137	-0.14089982	-0.16072196	13.06847150	-0.14134830
-0.03553903	13.07112110	-0.11443957	-0.03640583	13.07072906	-0.11478396
-0.27617863	12.99711952	-0.13248282	-0.27700144	12.99657175	-0.13303693
-0.27646979	13.05866200	-0.18075824	-0.27729335	13.05811387	-0.18130977
-0.27676479	13.10004811	-0.24617852	-0.27756169	13.09950097	-0.24672803
-0.16095769	13.11601007	-0.20697989	-0.16178901	13.11554069	-0.20742638
-0.03963937	13.12531350	-0.18024479	-0.04048807	13.12491921	-0.18058844
0.02261888	12.97106361	-0.59442834	0.02219074	12.97073390	-0.59471483
0.00706266	13.03341448	-0.56897959	0.00657824	13.03307352	-0.56927606
-0.07390132	13.03534034	-0.55962009	-0.07439215	13.03494330	-0.55998679
-0.05942252	12.97915257	-0.57517985	-0.05986563	12.97876607	-0.57553625
-0.01325901	13.08736188	-0.52175842	-0.01381384	13.08700467	-0.52207068
-0.09601226	13.08157348	-0.52412278	-0.09656166	13.08116028	-0.52450759
-0.18916166	13.07447729	-0.54166666	-0.18969144	13.07400112	-0.54213525
-0.16602507	13.03353581	-0.57733639	-0.16649723	13.03307674	-0.57778577
-0.15108355	12.98234931	-0.59466221	-0.15150741	12.98190014	-0.59509964
0.98499527	12.29223692	-0.66640127	0.98495226	12.29245002	-0.66619486
0.96698457	12.07332075	-0.68368302	0.96707237	12.07352383	-0.68351608
0.91313648	12.09924193	-0.54897925	0.91314488	12.09938787	-0.54884087
0.92491185	12.30613315	-0.53173699	0.92480383	12.30630174	-0.53155704
0.83374722	12.14800336	-0.42837877	0.83368969	12.14808367	-0.42827731
0.83800925	12.33038688	-0.40696632	0.83784418	12.33050860	-0.40681800
0.98108507	12.38430676	-1.13587218	0.98118737	12.38453978	-1.13567113
0.88634884	12.44410236	-1.20583963	0.88644075	12.44428162	-1.20567809
0.88364004	12.28467061	-1.23109310	0.88383875	12.28485166	-1.23093573
0.97563128	12.19307250	-1.15182722	0.97585202	12.19330852	-1.15163719
0.75846257	12.51890429	-1.23628169	0.75850469	12.51899704	-1.23617999
0.75660400	12.39879294	-1.26790813	0.75674566	12.39888877	-1.26780476
0.87247658	12.17990164	-1.23936301	0.87274250	12.18007776	-1.23921490
0.95799809	12.05830562	-1.15053787	0.95830041	12.05853232	-1.15036535
0.98871424	12.50087841	-0.65065675	0.98855377	12.50109122	-0.65042769
0.93051123	12.51608249	-0.52455790	0.93028753	12.51626030	-0.52434739
0.84439722	12.54347247	-0.40318446	0.84410017	12.54360664	-0.40300614
0.86824738	12.59010691	-1.17881658	0.86825432	12.59026303	-1.17865795
0.96704189	12.54835595	-1.11183664	0.96705095	12.54857277	-1.11163200
0.74301076	12.64652416	-1.20491414	0.74300708	12.64661030	-1.20480160
0.59006518	12.41905393	-0.22254897	0.58975313	12.41907303	-0.22247872
0.58782709	12.63261667	-0.19964805	0.58734408	12.63261026	-0.19957531
0.72326438	12.58452024	-0.29289430	0.72287976	12.58458850	-0.29276507
0.72012939	12.37135151	-0.30471618	0.71990057	12.37142385	-0.30460894
0.46881994	12.70543813	-1.15013585	0.46880710	12.70543945	-1.15013286
0.61274457	12.61568899	-1.21816557	0.61275698	12.61570974	-1.21813077
0.60885281	12.72021303	-1.18382174	0.60883481	12.72025023	-1.18377225
0.47291305	12.78918326	-1.11583765	0.47285225	12.78918360	-1.11583326
0.58560418	12.17459291	-0.30118283	0.58557875	12.17459686	-0.30116793
0.59195262	12.28085792	-0.26019613	0.59179944	12.28089142	-0.26013914
0.71974660	12.21689009	-0.33514246	0.71964308	12.21694729	-0.33506687
0.60233109	12.48736909	-1.25189922	0.60239295	12.48737622	-1.25189995
0.60803798	12.53497351	-1.24334924	0.60807649	12.53499024	-1.24334328
0.46307327	12.64974105	-1.16620392	0.46307845	12.64974149	-1.16620413
-0.02127045	12.70616622	-0.07040587	-0.02193849	12.70579505	-0.07074475
-0.16993152	12.77446872	-0.07966608	-0.17064514	12.77399933	-0.08012983
-0.16013931	12.89718595	-0.07660187	-0.16093398	12.89671814	-0.07705553
-0.02204151	12.86034196	-0.05922333	-0.02281487	12.85996399	-0.05956338
-0.30555419	12.82557355	-0.10604694	-0.30628732	12.82501021	-0.10663127
-0.28694964	12.92065486	-0.10929991	-0.28774184	12.92010155	-0.10986616
0.01943895	12.84156117	-0.62392864	0.01910753	12.84123011	-0.62422149
0.02518370	12.90697179	-0.61105387	0.02480647	12.90664438	-0.61133975
-0.05630988	12.91735169	-0.58462183	-0.05670815	12.91696655	-0.58497713
-0.06438422	12.85255705	-0.58894336	-0.06473794	12.85216483	-0.58930684
-0.14776171	12.92506308	-0.60299582	-0.14814116	12.92461515	-0.60343181
-0.15748836	12.86427580	-0.60215182	-0.15783044	12.86381995	-0.60259588
-0.05086879	12.41147290	-0.12643552	-0.05132935	12.41109856	-0.12679104
-0.19078077	12.62762001	-0.09848242	-0.19138637	12.62714367	-0.09896314
-0.03600061	12.53609733	-0.09521563	-0.03655168	12.53572753	-0.09556280
-0.34160511	12.62032448	-0.13935684	-0.34216990	12.61973952	-0.13997729
-0.32825673	12.70795630	-0.11869146	-0.32890033	12.70737981	-0.11929840
0.00986473	12.77527872	-0.63607427	0.00958059	12.77494140	-0.63637723
-0.08373547	12.78619957	-0.58657396	-0.08404888	12.78579200	-0.58695378
-0.10192269	12.75919114	-0.56686446	-0.10223249	12.75876955	-0.56725891
-0.18173226	12.80179086	-0.59064912	-0.18204193	12.80131656	-0.59111319
-0.39770524	12.99443711	-0.18345131	-0.39849107	12.99380515	-0.18411748
-0.38922666	13.04478370	-0.22891800	-0.39000799	13.04415724	-0.22957429
-0.50666185	12.98794195	-0.24157381	-0.50740066	12.98723029	-0.24234404
-0.48635189	13.02885209	-0.28214906	-0.48708263	13.02815613	-0.28289808
